"country","vaccine","vax_week_1","vax_week_2","vax_week_3","vax_week_4","vax_week_5","vax_week_6","vax_week_7","vax_week_8","vax_week_9","vax_week_10","vax_week_11","vax_week_12","vax_week_13","vax_week_14","vax_week_15","vax_week_16","vax_week_17","vax_week_18","vax_week_19","vax_week_20","vax_week_21","vax_week_22","vax_week_23","vax_week_24","vax_week_25","vax_week_26","vax_week_27","vax_week_28","vax_week_29","vax_week_30","vax_week_31","vax_week_32","vax_week_33","vax_week_34","vax_week_35","vax_week_36","vax_week_37","vax_week_38","vax_week_39","vax_week_40","vax_week_41","vax_week_42","vax_week_43","vax_week_44","vax_week_45","vax_week_46","vax_week_47","vax_week_48","vax_week_49","vax_week_50","vax_week_51","vax_week_52","vax_week_53","vax_week_54","vax_week_55","vax_week_56","vax_week_57","vax_week_58","vax_week_59","vax_week_60","vax_week_61","vax_week_62","vax_week_63","vax_week_64","vax_week_65","vax_week_66","vax_week_67","vax_week_68","vax_week_69","vax_week_70","vax_week_71","vax_week_72","vax_week_73","vax_week_74","vax_week_75","vax_week_76","vax_week_77","vax_week_78","vax_week_79","vax_week_80","vax_week_81","vax_week_82","vax_week_83","vax_week_84","vax_week_85","vax_week_86","vax_week_87","vax_week_88","vax_week_89","vax_week_90","vax_week_91","vax_week_92","vax_week_93","vax_week_94","vax_week_95","vax_week_96","vax_week_97","vax_week_98","vax_week_99","vax_week_100","vax_week_101","vax_week_102","vax_week_103","vax_week_104","vax_week_105","vax_week_106","vax_week_107","vax_week_108","vax_week_109","vax_week_110","vax_week_111","vax_week_112","vax_week_113","vax_week_114","vax_week_115","vax_week_116","vax_week_117","vax_week_118","vax_week_119","vax_week_120","vax_week_121","vax_week_122","vax_week_123","vax_week_124","vax_week_125","vax_week_126","vax_week_127","vax_week_128","vax_week_129","vax_week_130","vax_week_131","vax_week_132","vax_week_133","vax_week_134","vax_week_135","vax_week_136","vax_week_137","vax_week_138","vax_week_139","vax_week_140","vax_week_141","vax_week_142","vax_week_143","vax_week_144","vax_week_145","vax_week_146","vax_week_147","vax_week_148","vax_week_149","vax_week_150","vax_week_151","vax_week_152","vax_week_153","vax_week_154","vax_week_155","vax_week_156","vax_week_157","vax_week_158","vax_week_159","vax_week_160","vax_week_161","vax_week_162","vax_week_163","vax_week_164","vax_week_165","vax_week_166","vax_week_167","vax_week_168","vax_week_169","vax_week_170","vax_week_171","vax_week_172","vax_week_173","vax_week_174","vax_week_175","vax_week_176","vax_week_177","vax_week_178","vax_week_179","vax_week_180","vax_week_181","vax_week_182","vax_week_183","vax_week_184","vax_week_185","vax_week_186","vax_week_187","vax_week_188","vax_week_189","vax_week_190","vax_week_191","vax_week_192","vax_week_193","vax_week_194","vax_week_195","vax_week_196","vax_week_197","vax_week_198","vax_week_199","vax_week_200","vax_week_201","vax_week_202","vax_week_203","vax_week_204","vax_week_205","vax_week_206","vax_week_207","vax_week_208","vax_week_209","vax_week_210","vax_week_211","vax_week_212","vax_week_213","vax_week_214","vax_week_215","vax_week_216","vax_week_217","vax_week_218","vax_week_219","vax_week_220","vax_week_221","vax_week_222","vax_week_223","vax_week_224","vax_week_225","vax_week_226","vax_week_227","vax_week_228","vax_week_229","vax_week_230","vax_week_231","vax_week_232","vax_week_233","vax_week_234","vax_week_235","vax_week_236","vax_week_237","vax_week_238","vax_week_239","vax_week_240","vax_week_241","vax_week_242","vax_week_243","vax_week_244","vax_week_245","vax_week_246","vax_week_247","vax_week_248","vax_week_249","vax_week_250","vax_week_251","vax_week_252","vax_week_253","vax_week_254","vax_week_255","vax_week_256","vax_week_257","vax_week_258","vax_week_259","vax_week_260"
"All","BCG",50.535048,59.853192,65.138768,69.44488,72.674464,75.171656,77.271768,78.921856,80.483704,81.551408,82.398512,83.03384,83.580928,83.986832,84.304496,84.57804,84.84276,85.054536,85.23984,85.398672,85.539856,85.68104,85.804576,85.910464,86.016352,86.12224,86.21048,86.29872,86.360488,86.43108,86.501672,86.56344,86.616384,86.669328,86.722272,86.766392,86.810512,86.845808,86.898752,86.942872,86.986992,87.013464,87.066408,87.110528,87.154648,87.18112,87.207592,87.242888,87.26936,87.295832,87.331128,87.516432,87.62232,87.692912,87.737032,87.781152,87.825272,87.851744,87.869392,87.895864,87.913512,87.93116,87.948808,87.957632,87.966456,87.97528,87.984104,87.992928,88.001752,88.010576,88.0194,88.028224,88.028224,88.037048,88.045872,88.045872,88.054696,88.06352,88.06352,88.072344,88.072344,88.072344,88.081168,88.081168,88.081168,88.089992,88.089992,88.098816,88.098816,88.098816,88.098816,88.10764,88.10764,88.10764,88.10764,88.10764,88.10764,88.116464,88.116464,88.116464,88.116464,88.116464,88.125288,88.142936,88.15176,88.169408,88.169408,88.169408,88.178232,88.178232,88.187056,88.187056,88.187056,88.19588,88.19588,88.19588,88.19588,88.19588,88.19588,88.204704,88.204704,88.204704,88.204704,88.204704,88.204704,88.204704,88.213528,88.213528,88.213528,88.213528,88.213528,88.213528,88.213528,88.213528,88.213528,88.213528,88.213528,88.213528,88.222352,88.222352,88.222352,88.222352,88.222352,88.222352,88.222352,88.222352,88.222352,88.222352,88.222352,88.222352,88.222352,88.222352,88.222352,88.222352,88.222352,88.222352,88.222352,88.222352,88.222352,88.222352,88.231176,88.231176,88.231176,88.231176,88.231176,88.231176,88.231176,88.231176,88.231176,88.231176,88.231176,88.231176,88.231176,88.231176,88.231176,88.231176,88.231176,88.231176,88.231176,88.231176,88.231176,88.231176,88.231176,88.231176,88.24,88.24,88.24,88.24,88.24,88.24,88.24,88.24,88.24,88.24,88.24,88.24,88.24,88.24,88.24,88.24,88.24,88.24,88.24,88.24,88.24,88.24,88.24,88.24,88.24,88.24,88.24,88.24,88.24,88.24,88.24,88.24,88.24,88.24,88.24,88.24,88.24,88.24,88.24,88.24,88.24,88.24,88.24,88.24,88.24,88.24,88.24,88.24,88.24,88.24,88.24,88.24,88.24,88.24,88.24,88.24,88.24,88.24,88.24,88.24,88.24,88.24,88.24,88.24,88.24,88.24,88.24,88.24,88.24,88.24,88.24,88.24,88.24,88.24,88.24,88.24
"All","DTP-D1",1.093089,1.661151,2.444388,4.028076,7.22988,18.487836,34.307502,44.937147,55.592613,63.140952,68.141619,71.326209,73.770597,75.457569,76.593693,77.574891,78.392556,79.046688,79.563108,79.976244,80.329131,80.656197,80.940228,81.172617,81.387792,81.59436,81.783714,81.947247,82.084959,82.19685,82.308741,82.412025,82.506702,82.592772,82.670235,82.756305,82.825161,82.88541,82.962873,83.031729,83.100585,83.152227,83.203869,83.264118,83.307153,83.350188,83.393223,83.436258,83.479293,83.513721,83.556756,83.599791,83.642826,83.685861,83.711682,83.754717,83.806359,83.883822,83.995713,84.073176,84.150639,84.210888,84.253923,84.296958,84.331386,84.365814,84.400242,84.426063,84.486312,84.580989,84.675666,84.744522,84.821985,84.908055,84.985518,85.045767,85.114623,85.192086,85.278156,85.355619,85.424475,85.476117,85.519152,85.562187,85.605222,85.63965,85.665471,85.691292,85.717113,85.72572,85.742934,85.760148,85.768755,85.785969,85.794576,85.81179,85.820397,85.829004,85.837611,85.846218,85.854825,85.854825,85.863432,85.880646,85.880646,85.89786,85.89786,85.906467,85.915074,85.923681,85.932288,85.940895,85.949502,85.958109,85.966716,85.966716,85.966716,85.975323,85.975323,85.98393,85.98393,85.992537,85.992537,86.001144,86.001144,86.009751,86.009751,86.009751,86.018358,86.018358,86.018358,86.018358,86.026965,86.026965,86.026965,86.026965,86.026965,86.035572,86.035572,86.035572,86.035572,86.035572,86.044179,86.044179,86.044179,86.044179,86.044179,86.044179,86.044179,86.044179,86.044179,86.044179,86.044179,86.044179,86.052786,86.052786,86.052786,86.052786,86.052786,86.052786,86.052786,86.052786,86.052786,86.052786,86.052786,86.052786,86.052786,86.052786,86.052786,86.052786,86.061393,86.061393,86.061393,86.061393,86.061393,86.061393,86.061393,86.061393,86.061393,86.061393,86.061393,86.061393,86.061393,86.061393,86.061393,86.061393,86.061393,86.061393,86.061393,86.061393,86.061393,86.061393,86.061393,86.061393,86.061393,86.061393,86.061393,86.061393,86.07,86.07,86.07,86.07,86.07,86.07,86.07,86.07,86.07,86.07,86.07,86.07,86.07,86.07,86.07,86.07,86.07,86.07,86.07,86.07,86.07,86.07,86.07,86.07,86.07,86.07,86.07,86.07,86.07,86.07,86.07,86.07,86.07,86.07,86.07,86.07,86.07,86.07,86.07,86.07,86.07,86.07,86.07,86.07,86.07,86.07,86.07,86.07,86.07,86.07,86.07,86.07,86.07,86.07,86.07,86.07,86.07,86.07,86.07,86.07,86.07,86.07
"All","DTP-D2",0.16398,0.196776,0.270567,0.401751,0.57393,0.844497,1.369233,2.148138,3.869928,9.248472,19.931769,29.18844,36.985689,43.348113,48.103533,52.498197,57.286413,61.959843,65.649393,68.182884,70.191639,71.82324,73.020294,73.87299,74.627298,75.373407,75.980133,76.480272,76.923018,77.308371,77.669127,77.956092,78.193863,78.407037,78.644808,78.833385,78.989166,79.144947,79.308927,79.440111,79.563096,79.661484,79.759872,79.866459,79.964847,80.046837,80.112429,80.178021,80.251812,80.309205,80.366598,80.423991,80.481384,80.522379,80.571573,80.620767,80.669961,80.727354,80.768349,80.801145,80.850339,80.915931,80.997921,81.063513,81.137304,81.211095,81.260289,81.301284,81.350478,81.399672,81.440667,81.473463,81.506259,81.530856,81.555453,81.58005,81.596448,81.612846,81.629244,81.653841,81.66204,81.678438,81.694836,81.703035,81.711234,81.727632,81.735831,81.735831,81.752229,81.760428,81.760428,81.768627,81.776826,81.785025,81.793224,81.801423,81.809622,81.809622,81.817821,81.82602,81.82602,81.834219,81.834219,81.834219,81.842418,81.842418,81.842418,81.850617,81.850617,81.858816,81.858816,81.858816,81.867015,81.875214,81.875214,81.883413,81.891612,81.899811,81.899811,81.90801,81.916209,81.916209,81.916209,81.924408,81.924408,81.924408,81.932607,81.932607,81.932607,81.932607,81.940806,81.940806,81.940806,81.940806,81.940806,81.949005,81.949005,81.949005,81.949005,81.949005,81.949005,81.949005,81.949005,81.949005,81.957204,81.957204,81.957204,81.957204,81.957204,81.957204,81.957204,81.957204,81.957204,81.965403,81.965403,81.965403,81.965403,81.965403,81.965403,81.965403,81.965403,81.965403,81.965403,81.965403,81.965403,81.965403,81.965403,81.965403,81.965403,81.973602,81.973602,81.973602,81.973602,81.973602,81.973602,81.973602,81.973602,81.973602,81.973602,81.973602,81.973602,81.973602,81.973602,81.973602,81.973602,81.973602,81.973602,81.973602,81.973602,81.973602,81.973602,81.973602,81.973602,81.973602,81.981801,81.981801,81.981801,81.981801,81.981801,81.981801,81.981801,81.981801,81.981801,81.981801,81.981801,81.981801,81.981801,81.981801,81.981801,81.981801,81.981801,81.981801,81.981801,81.981801,81.981801,81.981801,81.981801,81.99,81.99,81.99,81.99,81.99,81.99,81.99,81.99,81.99,81.99,81.99,81.99,81.99,81.99,81.99,81.99,81.99,81.99,81.99,81.99,81.99,81.99,81.99,81.99,81.99,81.99,81.99,81.99,81.99,81.99,81.99,81.99,81.99,81.99,81.99,81.99,81.99,81.99,81.99,81.99,81.99,81.99,81.99
"All","DTP-D3",0.022845,0.022845,0.038075,0.04569,0.053305,0.083765,0.114225,0.159915,0.266525,0.418825,0.738655,1.241245,2.31496,5.520875,11.841325,19.35733,25.96715,31.792625,36.422545,39.971135,42.96383,45.606235,47.753665,49.703105,52.155135,55.307745,58.42228,60.973305,62.831365,64.323905,65.58038,66.593175,67.339445,68.0781,68.786295,69.38788,69.84478,70.30168,70.766195,71.18502,71.527695,71.832295,72.136895,72.411035,72.6471,72.837475,73.005005,73.16492,73.33245,73.45429,73.583745,73.7132,73.827425,73.918805,74.010185,74.086335,74.1701,74.253865,74.3224,74.39855,74.4747,74.55085,74.59654,74.65746,74.71838,74.79453,74.88591,74.969675,75.05344,75.137205,75.20574,75.259045,75.319965,75.365655,75.411345,75.44942,75.49511,75.533185,75.58649,75.624565,75.655025,75.67787,75.700715,75.72356,75.73879,75.761635,75.776865,75.792095,75.807325,75.822555,75.837785,75.8454,75.86063,75.868245,75.883475,75.89109,75.898705,75.898705,75.90632,75.90632,75.913935,75.929165,75.93678,75.944395,75.944395,75.95201,75.959625,75.96724,75.96724,75.974855,75.98247,75.98247,75.990085,75.990085,75.9977,75.9977,76.005315,76.01293,76.020545,76.035775,76.035775,76.04339,76.051005,76.05862,76.066235,76.066235,76.066235,76.07385,76.07385,76.07385,76.081465,76.081465,76.08908,76.08908,76.08908,76.096695,76.096695,76.096695,76.10431,76.10431,76.10431,76.111925,76.111925,76.111925,76.111925,76.111925,76.11954,76.11954,76.11954,76.11954,76.11954,76.11954,76.11954,76.11954,76.11954,76.11954,76.127155,76.127155,76.127155,76.127155,76.127155,76.127155,76.127155,76.127155,76.127155,76.127155,76.127155,76.127155,76.127155,76.127155,76.13477,76.13477,76.13477,76.13477,76.13477,76.13477,76.13477,76.13477,76.13477,76.13477,76.13477,76.13477,76.13477,76.13477,76.13477,76.13477,76.13477,76.13477,76.13477,76.142385,76.142385,76.142385,76.142385,76.142385,76.142385,76.142385,76.142385,76.142385,76.142385,76.142385,76.142385,76.142385,76.142385,76.142385,76.142385,76.142385,76.142385,76.142385,76.142385,76.142385,76.142385,76.142385,76.142385,76.142385,76.142385,76.15,76.15,76.15,76.15,76.15,76.15,76.15,76.15,76.15,76.15,76.15,76.15,76.15,76.15,76.15,76.15,76.15,76.15,76.15,76.15,76.15,76.15,76.15,76.15,76.15,76.15,76.15,76.15,76.15,76.15,76.15,76.15,76.15,76.15,76.15,76.15,76.15,76.15,76.15,76.15,76.15,76.15,76.15,76.15,76.15
"All","OPV-BD",45.107006,51.315754,54.336226,56.66612,58.227988,59.396162,60.196458,60.79668,61.351724,61.73251,62.016486,62.21656,62.416634,62.558622,62.674794,62.76515,62.855506,62.945862,63.016856,63.062034,63.12012,63.191114,63.236292,63.275016,63.320194,63.371826,63.41055,63.449274,63.47509,63.500906,63.53963,63.565446,63.584808,63.610624,63.642894,63.66871,63.688072,63.707434,63.73325,63.752612,63.771974,63.784882,63.817152,63.842968,63.86233,63.875238,63.8946,63.913962,63.92687,63.946232,63.965594,64.139852,64.204392,64.24957,64.275386,64.301202,64.320564,64.333472,64.34638,64.359288,64.365742,64.372196,64.37865,64.385104,64.391558,64.398012,64.404466,64.404466,64.41092,64.417374,64.417374,64.423828,64.423828,64.430282,64.430282,64.436736,64.436736,64.44319,64.44319,64.44319,64.44319,64.449644,64.449644,64.449644,64.449644,64.456098,64.456098,64.456098,64.456098,64.462552,64.462552,64.462552,64.469006,64.469006,64.469006,64.469006,64.469006,64.47546,64.47546,64.47546,64.47546,64.47546,64.481914,64.488368,64.494822,64.501276,64.501276,64.501276,64.50773,64.50773,64.50773,64.50773,64.514184,64.514184,64.514184,64.514184,64.514184,64.514184,64.514184,64.520638,64.520638,64.520638,64.520638,64.520638,64.520638,64.520638,64.520638,64.520638,64.520638,64.520638,64.520638,64.527092,64.527092,64.527092,64.527092,64.527092,64.527092,64.527092,64.527092,64.527092,64.527092,64.527092,64.527092,64.533546,64.533546,64.533546,64.533546,64.533546,64.533546,64.533546,64.533546,64.533546,64.533546,64.533546,64.533546,64.533546,64.533546,64.533546,64.533546,64.533546,64.533546,64.533546,64.533546,64.533546,64.533546,64.533546,64.533546,64.533546,64.533546,64.533546,64.533546,64.54,64.54,64.54,64.54,64.54,64.54,64.54,64.54,64.54,64.54,64.54,64.54,64.54,64.54,64.54,64.54,64.54,64.54,64.54,64.54,64.54,64.54,64.54,64.54,64.54,64.54,64.54,64.54,64.54,64.54,64.54,64.54,64.54,64.54,64.54,64.54,64.54,64.54,64.54,64.54,64.54,64.54,64.54,64.54,64.54,64.54,64.54,64.54,64.54,64.54,64.54,64.54,64.54,64.54,64.54,64.54,64.54,64.54,64.54,64.54,64.54,64.54,64.54,64.54,64.54,64.54,64.54,64.54,64.54,64.54,64.54,64.54,64.54,64.54,64.54,64.54,64.54,64.54,64.54,64.54,64.54,64.54,64.54,64.54,64.54,64.54,64.54,64.54,64.54
"All","OPV-D1",1.01473,1.54207,2.24519,3.63545,6.43195,17.33031,33.78172,43.91304,53.33325,59.88505,64.19965,66.93223,69.12948,70.85532,72.11774,73.11649,73.95544,74.65057,75.17791,75.5854,75.92098,76.24857,76.52822,76.75993,76.97566,77.1834,77.35918,77.503,77.63084,77.7427,77.84657,77.94245,78.02235,78.09426,78.16617,78.23808,78.302,78.35793,78.42185,78.47778,78.53371,78.57366,78.61361,78.66155,78.7015,78.73346,78.76542,78.79738,78.82934,78.8613,78.90125,78.9412,78.98115,79.01311,79.04507,79.07703,79.11698,79.1809,79.27678,79.3407,79.40462,79.45256,79.49251,79.52447,79.54045,79.57241,79.58839,79.60437,79.61236,79.62834,79.64432,79.65231,79.6603,79.66829,79.67628,79.68427,79.69226,79.70025,79.70824,79.71623,79.72422,79.72422,79.73221,79.7402,79.7402,79.74819,79.74819,79.75618,79.75618,79.76417,79.76417,79.76417,79.77216,79.77216,79.78015,79.78814,79.78814,79.78814,79.78814,79.78814,79.79613,79.79613,79.79613,79.80412,79.80412,79.80412,79.80412,79.81211,79.8201,79.8201,79.82809,79.83608,79.84407,79.84407,79.85206,79.85206,79.85206,79.85206,79.85206,79.85206,79.85206,79.86005,79.86005,79.86005,79.86804,79.86804,79.86804,79.86804,79.86804,79.86804,79.86804,79.86804,79.87603,79.87603,79.87603,79.87603,79.87603,79.87603,79.87603,79.87603,79.87603,79.88402,79.88402,79.88402,79.88402,79.88402,79.88402,79.88402,79.88402,79.88402,79.88402,79.88402,79.88402,79.88402,79.88402,79.88402,79.88402,79.88402,79.88402,79.88402,79.88402,79.89201,79.89201,79.89201,79.89201,79.89201,79.89201,79.89201,79.89201,79.89201,79.89201,79.89201,79.89201,79.89201,79.9,79.9,79.9,79.9,79.9,79.9,79.9,79.9,79.9,79.9,79.9,79.9,79.9,79.9,79.9,79.9,79.9,79.9,79.9,79.9,79.9,79.9,79.9,79.9,79.9,79.9,79.9,79.9,79.9,79.9,79.9,79.9,79.9,79.9,79.9,79.9,79.9,79.9,79.9,79.9,79.9,79.9,79.9,79.9,79.9,79.9,79.9,79.9,79.9,79.9,79.9,79.9,79.9,79.9,79.9,79.9,79.9,79.9,79.9,79.9,79.9,79.9,79.9,79.9,79.9,79.9,79.9,79.9,79.9,79.9,79.9,79.9,79.9,79.9,79.9,79.9,79.9,79.9,79.9,79.9,79.9,79.9,79.9,79.9,79.9,79.9
"All","OPV-D2",0.07526,0.105364,0.135468,0.240832,0.391352,0.707444,1.27942,2.077176,3.860838,9.091408,19.64286,28.734268,36.365632,42.469218,47.067604,50.943494,54.819384,58.461968,61.26164,63.240978,64.813912,66.176118,67.214706,67.989884,68.659698,69.291882,69.833754,70.300366,70.691718,71.04544,71.38411,71.639994,71.850722,72.06145,72.272178,72.430224,72.58827,72.731264,72.881784,73.009726,73.130142,73.22798,73.325818,73.423656,73.513968,73.589228,73.649436,73.71717,73.784904,73.837586,73.882742,73.935424,73.988106,74.025736,74.070892,74.116048,74.161204,74.20636,74.24399,74.28162,74.326776,74.379458,74.462244,74.522452,74.58266,74.642868,74.69555,74.73318,74.77081,74.80844,74.84607,74.868648,74.898752,74.913804,74.928856,74.951434,74.966486,74.981538,74.99659,75.011642,75.019168,75.03422,75.041746,75.049272,75.056798,75.064324,75.07185,75.079376,75.086902,75.086902,75.094428,75.101954,75.10948,75.117006,75.117006,75.124532,75.132058,75.132058,75.139584,75.139584,75.14711,75.14711,75.14711,75.154636,75.154636,75.162162,75.162162,75.162162,75.169688,75.169688,75.169688,75.177214,75.177214,75.18474,75.18474,75.192266,75.199792,75.199792,75.207318,75.207318,75.214844,75.214844,75.214844,75.214844,75.22237,75.22237,75.22237,75.22237,75.229896,75.229896,75.229896,75.229896,75.229896,75.229896,75.229896,75.229896,75.237422,75.237422,75.237422,75.237422,75.237422,75.237422,75.237422,75.237422,75.237422,75.237422,75.237422,75.244948,75.244948,75.244948,75.244948,75.244948,75.244948,75.244948,75.244948,75.244948,75.244948,75.244948,75.244948,75.244948,75.244948,75.244948,75.252474,75.252474,75.252474,75.252474,75.252474,75.252474,75.252474,75.252474,75.252474,75.252474,75.252474,75.252474,75.252474,75.252474,75.252474,75.252474,75.252474,75.252474,75.252474,75.252474,75.252474,75.252474,75.252474,75.26,75.26,75.26,75.26,75.26,75.26,75.26,75.26,75.26,75.26,75.26,75.26,75.26,75.26,75.26,75.26,75.26,75.26,75.26,75.26,75.26,75.26,75.26,75.26,75.26,75.26,75.26,75.26,75.26,75.26,75.26,75.26,75.26,75.26,75.26,75.26,75.26,75.26,75.26,75.26,75.26,75.26,75.26,75.26,75.26,75.26,75.26,75.26,75.26,75.26,75.26,75.26,75.26,75.26,75.26,75.26,75.26,75.26,75.26,75.26,75.26,75.26,75.26,75.26,75.26,75.26,75.26,75.26,75.26,75.26,75.26,75.26,75.26,75.26,75.26
"All","OPV-D3",0.03468,0.041616,0.055488,0.062424,0.076296,0.110976,0.152592,0.201144,0.298248,0.45084,0.776832,1.269288,2.28888,5.222808,11.021304,17.922624,24.012432,29.276856,33.410712,36.608208,39.320184,41.72004,43.703736,45.507096,47.622576,50.237448,52.824576,54.988608,56.583888,57.873984,58.969872,59.843808,60.495792,61.161648,61.813632,62.361576,62.791608,63.228576,63.755712,64.303656,64.719816,65.087424,65.44116,65.767152,66.023784,66.231864,66.405264,66.564792,66.738192,66.856104,66.980952,67.1058,67.216776,67.306944,67.404048,67.473408,67.55664,67.626,67.69536,67.76472,67.827144,67.896504,67.93812,67.993608,68.056032,68.125392,68.208624,68.28492,68.35428,68.42364,68.479128,68.52768,68.583168,68.624784,68.659464,68.708016,68.742696,68.784312,68.832864,68.860608,68.888352,68.916096,68.94384,68.964648,68.97852,68.992392,69.0132,69.027072,69.040944,69.054816,69.061752,69.075624,69.096432,69.103368,69.110304,69.11724,69.124176,69.131112,69.138048,69.144984,69.144984,69.158856,69.165792,69.172728,69.172728,69.179664,69.1866,69.193536,69.200472,69.200472,69.207408,69.207408,69.214344,69.214344,69.22128,69.22128,69.228216,69.235152,69.242088,69.25596,69.25596,69.269832,69.276768,69.283704,69.283704,69.29064,69.29064,69.29064,69.297576,69.297576,69.304512,69.304512,69.311448,69.311448,69.311448,69.311448,69.318384,69.318384,69.318384,69.32532,69.32532,69.32532,69.32532,69.332256,69.332256,69.332256,69.332256,69.332256,69.332256,69.332256,69.332256,69.332256,69.339192,69.339192,69.339192,69.339192,69.339192,69.339192,69.339192,69.339192,69.339192,69.339192,69.339192,69.339192,69.346128,69.346128,69.346128,69.346128,69.346128,69.346128,69.346128,69.346128,69.346128,69.346128,69.346128,69.346128,69.346128,69.346128,69.346128,69.346128,69.346128,69.346128,69.353064,69.353064,69.353064,69.353064,69.353064,69.353064,69.353064,69.353064,69.353064,69.353064,69.353064,69.353064,69.353064,69.353064,69.353064,69.353064,69.353064,69.353064,69.353064,69.353064,69.353064,69.353064,69.353064,69.353064,69.353064,69.353064,69.353064,69.353064,69.353064,69.36,69.36,69.36,69.36,69.36,69.36,69.36,69.36,69.36,69.36,69.36,69.36,69.36,69.36,69.36,69.36,69.36,69.36,69.36,69.36,69.36,69.36,69.36,69.36,69.36,69.36,69.36,69.36,69.36,69.36,69.36,69.36,69.36,69.36,69.36,69.36,69.36,69.36,69.36,69.36,69.36,69.36,69.36,69.36,69.36,69.36,69.36,69.36,69.36
"All","IPV-D1",0.098976,0.148464,0.18558,0.21651,0.24744,0.43302,0.593856,0.717576,0.890784,1.08255,1.36092,1.67022,2.462028,7.410828,16.900152,25.071858,30.34233,34.88904,38.563524,41.637966,43.9206,45.80733,47.316714,48.603402,49.692138,51.12729,52.327374,53.317134,54.084198,54.68424,55.166748,55.575024,55.909068,56.249298,56.608086,56.905014,57.177198,57.486498,57.907146,58.284492,58.569048,58.841232,59.039184,59.255694,59.41653,59.546436,59.639226,59.713458,59.81862,59.91141,59.998014,60.09699,60.183594,60.245454,60.307314,60.362988,60.43722,60.492894,60.548568,60.604242,60.666102,60.727962,60.765078,60.802194,60.851682,60.913542,60.987774,61.080564,61.123866,61.204284,61.253772,61.297074,61.328004,61.358934,61.389864,61.414608,61.42698,61.451724,61.476468,61.495026,61.513584,61.525956,61.532142,61.544514,61.563072,61.575444,61.58163,61.587816,61.594002,61.606374,61.631118,61.64349,61.649676,61.649676,61.662048,61.662048,61.67442,61.680606,61.699164,61.699164,61.70535,61.711536,61.717722,61.730094,61.730094,61.742466,61.748652,61.754838,61.761024,61.76721,61.76721,61.76721,61.76721,61.779582,61.779582,61.785768,61.785768,61.791954,61.791954,61.804326,61.810512,61.822884,61.82907,61.835256,61.835256,61.835256,61.841442,61.841442,61.841442,61.841442,61.841442,61.847628,61.847628,61.853814,61.853814,61.853814,61.853814,61.853814,61.853814,61.853814,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86,61.86
