"country","vaccine","birth_cohort","median","iqr","mean","sd","range","quan_01","quan_05","quan_15","quan_25","quan_50","quan_75","quan_85","quan_95","quan_99"
"All","HepB-D1",2018,2,"(1, 4)",4,"(8.52)","(-9, 123)",-6,-1,0,1,2,4,6,15,52
"All","HepB-D1",2019,2,"(1, 4)",3.4,"(7.27)","(-8, 112)",-6,-1,0,1,2,4,5,13,41.9
"All","HepB-D1",2020,1,"(0, 3)",2.7,"(5.82)","(-8, 73)",-5,-1,0,0,1,3,5,11,31
"All","HepB-D1",2021,1,"(0, 2)",1.8,"(4.16)","(-6, 47)",-4,0,0,0,1,2,3,8,22.6
"All","HepB-D1",2022,NA,"(NA, NA)",NA,"(NA)","(NA, NA)",NA,NA,NA,NA,NA,NA,NA,NA,NA
"All","HepB-D2",2006,NA,"(NA, NA)",NA,"(NA)","(NA, NA)",NA,NA,NA,NA,NA,NA,NA,NA,NA
"All","HepB-D2",2007,1,"(0, 4)",3.4,"(7.21)","(-2, 61)",-2,-1.6,-1,0,1,4,8,12.6,23.6
"All","HepB-D2",2008,1,"(0, 3)",3.5,"(11.82)","(-9, 178)",-3,-2,-1,0,1,3,5,16,53.6
"All","HepB-D2",2009,2,"(1, 6)",5.6,"(10.45)","(-12, 84)",-6,-2,0,1,2,6,11,27,53
"All","HepB-D2",2010,3,"(1, 6)",5,"(7.7)","(-4, 52)",-3.3,-1,0,1,3,6,11,20,41.4
"All","HepB-D2",2011,1,"(-4, 8)",6.8,"(20.18)","(-14, 125)",-9,-6,-6,-4,1,8,13.3,52.6,100.2
"All","HepB-D2",2012,2,"(1, 6)",4.6,"(11.39)","(-14, 144)",-8.6,-5,0,1,2,6,8,16.1,56
"All","HepB-D2",2013,2,"(1, 5)",5.1,"(10.29)","(-15, 128)",-4,-1,0,1,2,5,8,19,55
"All","HepB-D2",2014,2,"(1, 5)",4.8,"(9.29)","(-10, 132)",-4,-1,0,1,2,5,8,18,52
"All","HepB-D2",2015,2,"(1, 5)",4.5,"(9.35)","(-22, 134)",-4,-2,0,1,2,5,8,18,52
"All","HepB-D2",2016,3,"(1, 6)",4.8,"(10.52)","(-26, 119)",-21,-3,0,1,3,6,9,21,54
"All","HepB-D2",2017,3,"(1, 7)",5.9,"(10.65)","(-26, 132)",-7,-1,1,1,3,7,10,22.3,56
"All","HepB-D2",2018,3,"(1, 7)",5.9,"(9.38)","(-12, 138)",-4,-1,1,1,3,7,10,21,53
"All","HepB-D2",2019,3,"(1, 6)",5.3,"(8.45)","(-12, 111)",-3,0,1,1,3,6,9,20,47
"All","HepB-D2",2020,2,"(1, 5)",4.2,"(6.83)","(-12, 98)",-2,0,0,1,2,5,8,16,35
"All","HepB-D2",2021,1,"(0, 3)",3,"(5.48)","(-6, 54)",-2,0,0,0,1,3,5.6,13,28
"All","HepB-D2",2022,NA,"(NA, NA)",NA,"(NA)","(NA, NA)",NA,NA,NA,NA,NA,NA,NA,NA,NA
"All","HepB-D3",2006,NA,"(NA, NA)",NA,"(NA)","(NA, NA)",NA,NA,NA,NA,NA,NA,NA,NA,NA
"All","HepB-D3",2007,12,"(9, 15)",14.2,"(9.29)","(2, 66)",3,5.2,8,9,12,15,18.5,29.8,57.2
"All","HepB-D3",2008,11,"(8, 14)",13.1,"(14.36)","(-8, 148)",-0.4,1,4,8,11,14,17,31,68.2
"All","HepB-D3",2009,4,"(1, 10)",8,"(13.1)","(-6, 115)",-4,-2,1,1,4,10,15,30.2,67.9
"All","HepB-D3",2010,3,"(1, 9)",7.3,"(11.51)","(-13, 87)",-3.7,0,1,1,3,9,13,27.3,52.3
"All","HepB-D3",2011,1,"(-6, 12)",5.8,"(20.49)","(-15, 124)",-14.9,-11,-10,-6,1,12,18,29.4,101.2
"All","HepB-D3",2012,3,"(1, 8)",5.7,"(11.28)","(-19, 105)",-11,-6,0,1,3,8,11.2,25,52.8
"All","HepB-D3",2013,3,"(1, 8)",7.2,"(12.41)","(-24, 126)",-5,0,1,1,3,8,12,28,61
"All","HepB-D3",2014,3,"(1, 7)",6.5,"(10.92)","(-15, 132)",-4,0,1,1,3,7,11,26,55
"All","HepB-D3",2015,3,"(1, 8)",6.3,"(10.47)","(-13, 133)",-4,-2,0,1,3,8,12,25,54
"All","HepB-D3",2016,4,"(1, 9)",7.2,"(11.03)","(-20, 129)",-4,-2,0,1,4,9,13,27,55
"All","HepB-D3",2017,5,"(2, 10)",8.4,"(11.81)","(-16, 132)",-3,0,1,2,5,10,15,30,60
"All","HepB-D3",2018,5,"(2, 10)",8.2,"(10.82)","(-16, 126)",-3,0,1,2,5,10,15,29,56
"All","HepB-D3",2019,4,"(2, 9)",7.5,"(10.16)","(-15, 130)",-3,0,1,2,4,9,14,27,53
"All","HepB-D3",2020,3,"(1, 7)",5.5,"(7.65)","(-14, 72)",-2,0,1,1,3,7,11,21,37
"All","HepB-D3",2021,2,"(1, 4.75)",4.4,"(7.14)","(-8, 45)",-1.9,0,0,1,2,4.8,9,19,37
"All","HepB-D3",2022,NA,"(NA, NA)",NA,"(NA)","(NA, NA)",NA,NA,NA,NA,NA,NA,NA,NA,NA
"All","Hib-D1",2006,NA,"(NA, NA)",NA,"(NA)","(NA, NA)",NA,NA,NA,NA,NA,NA,NA,NA,NA
"All","Hib-D1",2007,NA,"(NA, NA)",NA,"(NA)","(NA, NA)",NA,NA,NA,NA,NA,NA,NA,NA,NA
"All","Hib-D1",2008,1,"(0, 4)",4.8,"(15.36)","(-6, 134)",-4,-2.6,0,0,1,4,7,16.6,84.1
"All","Hib-D1",2009,1,"(0, 5)",4.4,"(9.67)","(-6, 84)",-6,-3,0,0,1,5,8,22.1,47.3
"All","Hib-D1",2010,1,"(0, 5)",4.4,"(9.01)","(-6, 58)",-6,-2.5,0,0,1,5,8,24,46.3
"All","Hib-D1",2011,NA,"(NA, NA)",NA,"(NA)","(NA, NA)",NA,NA,NA,NA,NA,NA,NA,NA,NA
"All","Hib-D1",2012,1,"(0, 3)",2.9,"(9.22)","(-6, 119)",-4,-1,0,0,1,3,5,10,37.1
"All","Hib-D1",2013,1,"(0, 3)",3.4,"(9.5)","(-9, 116)",-5,-1,0,0,1,3,5,13,53
"All","Hib-D1",2014,1,"(0, 3)",3.2,"(8.59)","(-9, 129)",-4,-1,0,0,1,3,5,13,52
"All","Hib-D1",2015,1,"(0, 3)",2.9,"(8.38)","(-13, 130)",-5,-3,-1,0,1,3,5,13,49
"All","Hib-D1",2016,1,"(0, 3)",3.1,"(8.49)","(-13, 135)",-5,-4,-1,0,1,3,6,14,47
"All","Hib-D1",2017,1,"(0, 3)",3.3,"(7.77)","(-9, 115)",-4,-2,0,0,1,3,5,15,42
"All","Hib-D1",2018,1,"(0, 3)",2.6,"(6.28)","(-9, 121)",-4,-1,0,0,1,3,5,10,32
"All","Hib-D1",2019,1,"(0, 3)",2.5,"(6.56)","(-8, 112)",-4,-1,0,0,1,3,4,9,35.4
"All","Hib-D1",2020,1,"(0, 2)",2.3,"(5.44)","(-8, 73)",-4,0,0,0,1,2,4,9,28
"All","Hib-D1",2021,1,"(0, 2)",1.8,"(4.17)","(-6, 47)",-4,0,0,0,1,2,3,8,22.5
"All","Hib-D1",2022,NA,"(NA, NA)",NA,"(NA)","(NA, NA)",NA,NA,NA,NA,NA,NA,NA,NA,NA
"All","Hib-D2",2006,NA,"(NA, NA)",NA,"(NA)","(NA, NA)",NA,NA,NA,NA,NA,NA,NA,NA,NA
"All","Hib-D2",2007,NA,"(NA, NA)",NA,"(NA)","(NA, NA)",NA,NA,NA,NA,NA,NA,NA,NA,NA
"All","Hib-D2",2008,2,"(1, 5)",5.3,"(13.42)","(-5, 130)",-3.6,-2,0,1,2,5,8,18,56.6
"All","Hib-D2",2009,2,"(1, 6)",5.5,"(10.08)","(-12, 84)",-6,-2,0,1,2,6,12,27,47.4
"All","Hib-D2",2010,2.5,"(1, 6)",5,"(7.73)","(-4, 52)",-3.6,-1,0,1,2.5,6,10,19.1,41.6
"All","Hib-D2",2011,NA,"(NA, NA)",NA,"(NA)","(NA, NA)",NA,NA,NA,NA,NA,NA,NA,NA,NA
"All","Hib-D2",2012,2,"(1, 5)",4.8,"(9.87)","(-8, 122)",-3,0,0,1,2,5,8,16.1,49.6
"All","Hib-D2",2013,2,"(1, 5)",5.1,"(10.32)","(-15, 128)",-4,-1,0,1,2,5,8,19,55
"All","Hib-D2",2014,2,"(1, 5)",4.8,"(9.31)","(-10, 132)",-4,-1,0,1,2,5,8,18,52
"All","Hib-D2",2015,2,"(1, 5)",4.6,"(9.28)","(-11, 134)",-4,-2,0,1,2,5,8,18,52
"All","Hib-D2",2016,2,"(1, 6)",4.8,"(9.38)","(-14, 118)",-4,-3,0,1,2,6,9,20,51
"All","Hib-D2",2017,2,"(1, 5)",4.9,"(8.74)","(-11, 126)",-4,-1,0,1,2,5,9,20,46
"All","Hib-D2",2018,2,"(1, 5)",4.2,"(7.68)","(-10, 138)",-3,0,0,1,2,5,7,15,40.2
"All","Hib-D2",2019,2,"(1, 4)",3.9,"(7.92)","(-11, 111)",-3,0,0,1,2,4,6,14,46
"All","Hib-D2",2020,2,"(1, 4)",3.6,"(6.32)","(-12, 98)",-2,0,0,1,2,4,6,14,32
"All","Hib-D2",2021,1,"(0, 3)",3,"(5.47)","(-6, 54)",-1.2,0,0,0,1,3,5.4,13,28
"All","Hib-D2",2022,NA,"(NA, NA)",NA,"(NA)","(NA, NA)",NA,NA,NA,NA,NA,NA,NA,NA,NA
"All","Hib-D3",2006,NA,"(NA, NA)",NA,"(NA)","(NA, NA)",NA,NA,NA,NA,NA,NA,NA,NA,NA
"All","Hib-D3",2007,NA,"(NA, NA)",NA,"(NA)","(NA, NA)",NA,NA,NA,NA,NA,NA,NA,NA,NA
"All","Hib-D3",2008,3,"(1, 7)",6.6,"(14.25)","(-8, 132)",-2.3,0,1,1,3,7,10,21.4,62
"All","Hib-D3",2009,3,"(1, 7)",6.7,"(10.91)","(-6, 89)",-4.1,-2,0,1,3,7,13,28,54.1
"All","Hib-D3",2010,3,"(1, 8)",6.2,"(9.2)","(-13, 53)",-3.9,0,1,1,3,8,13,26.5,45.5
"All","Hib-D3",2011,NA,"(NA, NA)",NA,"(NA)","(NA, NA)",NA,NA,NA,NA,NA,NA,NA,NA,NA
"All","Hib-D3",2012,4,"(1, 8)",6.7,"(11.04)","(-7, 105)",-3.6,0,1,1,4,8,12,25,55.3
"All","Hib-D3",2013,3,"(1, 8)",7.2,"(12.45)","(-15, 126)",-4,0,1,1,3,8,13,28,62
"All","Hib-D3",2014,3,"(1, 7)",6.6,"(11.02)","(-15, 132)",-4,0,1,1,3,7,12,26,55
"All","Hib-D3",2015,3,"(1, 8)",6.3,"(10.46)","(-20, 133)",-4,-2,0,1,3,8,12,25,54
"All","Hib-D3",2016,3,"(1, 8)",6.6,"(10.75)","(-20, 124)",-4,-2,0,1,3,8,13,26,53
"All","Hib-D3",2017,3,"(1, 8)",7,"(10.75)","(-16, 125)",-3,0,1,1,3,8,13,28,54
"All","Hib-D3",2018,3,"(1, 7)",6.1,"(8.98)","(-11, 113)",-3,0,1,1,3,7,11,23,49
"All","Hib-D3",2019,3,"(1, 6)",5.7,"(10.04)","(-14, 120)",-2,0,1,1,3,6,9,22,54
"All","Hib-D3",2020,2,"(1, 6)",4.9,"(7.22)","(-14, 72)",-1.1,0,1,1,2,6,9,18,37
"All","Hib-D3",2021,2,"(1, 4.5)",4.4,"(7.13)","(-8, 45)",-1,0,0,1,2,4.5,9,19,36.9
"All","Hib-D3",2022,NA,"(NA, NA)",NA,"(NA)","(NA, NA)",NA,NA,NA,NA,NA,NA,NA,NA,NA
"All","PCV-D1",2006,NA,"(NA, NA)",NA,"(NA)","(NA, NA)",NA,NA,NA,NA,NA,NA,NA,NA,NA
"All","PCV-D1",2007,180,"(169, 194)",160,"(67.98)","(1, 236)",1.3,2,118.3,169,180,194,202.8,214,228.5
"All","PCV-D1",2008,3,"(1, 123)",44.9,"(65.59)","(-6, 210)",-4,-2,0,1,3,123,139.8,159.6,194.1
"All","PCV-D1",2009,2,"(0, 7)",11.8,"(27.62)","(-11, 150)",-6,-2,0,0,2,7,17,97,122
"All","PCV-D1",2010,17,"(3, 43)",22,"(20.63)","(-10, 196)",-5,-1,1,3,17,43,45,47,80.1
"All","PCV-D1",2011,2,"(1, 8)",8.1,"(17.54)","(-9, 141)",-2.8,-2,-1,1,2,8,12,43.7,96
"All","PCV-D1",2012,2,"(1, 7)",8.8,"(16.84)","(-9, 119)",-2.5,-1,0,1,2,7,16,49,73.5
"All","PCV-D1",2013,1,"(0, 4)",4,"(9.2)","(-10, 117)",-4,-1,0,0,1,4,7,18,52
"All","PCV-D1",2014,1,"(0, 3)",3.3,"(7.79)","(-9, 129)",-4,-1,0,0,1,3,6,13.1,46
"All","PCV-D1",2015,1,"(0, 3)",3.1,"(7.84)","(-9, 130)",-4,-1,0,0,1,3,5,12,42
"All","PCV-D1",2016,1,"(0, 4)",3.8,"(9)","(-6, 135)",-4,-1,0,0,1,4,6,17,50
"All","PCV-D1",2017,1,"(0, 3)",3.3,"(7.9)","(-9, 115)",-4,-1,0,0,1,3,5,15,44
"All","PCV-D1",2018,1,"(0, 3)",2.6,"(6.16)","(-9, 121)",-4,-1,0,0,1,3,5,10,32
"All","PCV-D1",2019,1,"(0, 3)",2.8,"(7.01)","(-7, 112)",-3,0,0,0,1,3,4,11,36.3
"All","PCV-D1",2020,1,"(0, 3)",2.6,"(5.98)","(-8, 103)",-3,0,0,0,1,3,4,10,31
"All","PCV-D1",2021,1,"(0, 2)",2.4,"(5.51)","(-6, 52)",-4,0,0,0,1,2,4,13,27
"All","PCV-D1",2022,NA,"(NA, NA)",NA,"(NA)","(NA, NA)",NA,NA,NA,NA,NA,NA,NA,NA,NA
"All","PCV-D2",2006,NA,"(NA, NA)",NA,"(NA)","(NA, NA)",NA,NA,NA,NA,NA,NA,NA,NA,NA
"All","PCV-D2",2007,4,"(2, 6.75)",22,"(45.14)","(1, 114)",1,1.2,1.8,2,4,6.8,33.8,87.2,108.7
"All","PCV-D2",2008,2,"(1, 5)",8.7,"(26.04)","(-5, 194)",-4,-0.9,0,1,2,5,8.7,38,129.4
"All","PCV-D2",2009,3,"(1, 7)",7.4,"(17.24)","(-12, 199)",-5,-2,0,1,3,7,13,33.2,75.2
"All","PCV-D2",2010,8,"(2, 19)",13.2,"(17.19)","(-8, 201)",-3,-1,1,2,8,19,24,45,81.8
"All","PCV-D2",2011,4,"(2, 9)",8.8,"(14.14)","(-10, 108)",-3,-1,0,2,4,9,15,38,63.4
"All","PCV-D2",2012,4,"(1, 8)",7.1,"(11.44)","(-11, 122)",-3,-1,1,1,4,8,13,29,55
"All","PCV-D2",2013,3,"(1, 6)",5.9,"(10.31)","(-11, 137)",-3,-1,0,1,3,6,10,24,53.4
"All","PCV-D2",2014,2,"(1, 5)",4.9,"(8.43)","(-10, 116)",-3,0,0,1,2,5,9,19,48
"All","PCV-D2",2015,2,"(1, 5)",4.6,"(8.49)","(-9, 134)",-3,0,0,1,2,5,8,17,48.2
"All","PCV-D2",2016,3,"(1, 6)",5.5,"(9.94)","(-9, 118)",-3,-1,0,1,3,6,9,22,53
"All","PCV-D2",2017,2,"(1, 5)",4.9,"(8.73)","(-11, 126)",-3,-1,0,1,2,5,9,20,46
"All","PCV-D2",2018,2,"(1, 5)",4,"(7.41)","(-10, 138)",-3,-2,0,1,2,5,7,15,37.8
"All","PCV-D2",2019,1,"(0, 4)",3.2,"(7.91)","(-15, 107)",-4,-3,-1,0,1,4,6,16,40.4
"All","PCV-D2",2020,1,"(0, 3)",3.2,"(7.05)","(-14, 98)",-4,-3,0,0,1,3,6,15,36
"All","PCV-D2",2021,1,"(0, 4)",3.7,"(7.02)","(-6, 53)",-3,0,0,0,1,4,7,17.3,36.5
"All","PCV-D2",2022,NA,"(NA, NA)",NA,"(NA)","(NA, NA)",NA,NA,NA,NA,NA,NA,NA,NA,NA
"All","PCV-D3",2006,NA,"(NA, NA)",NA,"(NA)","(NA, NA)",NA,NA,NA,NA,NA,NA,NA,NA,NA
"All","PCV-D3",2007,7,"(6, 54)",36.4,"(48.41)","(1, 114)",1.2,2,4,6,7,54,78,102,111.6
"All","PCV-D3",2008,3,"(1, 6)",8.6,"(23.23)","(-8, 198)",-2.5,0,1,1,3,6,10,29.9,125.9
"All","PCV-D3",2009,3,"(1, 9)",8.5,"(16.65)","(-8, 199)",-5,-2,0,1,3,9,16,36.5,69.3
"All","PCV-D3",2010,10,"(3, 21)",14.2,"(16.4)","(-21, 124)",-3,0,1,3,10,21,26,46.5,78.9
"All","PCV-D3",2011,6,"(2, 14)",11.6,"(15.59)","(-11, 114)",-2.7,-1,1,2,6,14,23,48.4,68
"All","PCV-D3",2012,5,"(2, 10)",8.4,"(11.74)","(-7, 107)",-3,-1,1,2,5,10,16,30,57
"All","PCV-D3",2013,4,"(1, 8)",7.6,"(12.49)","(-25, 126)",-4,0,1,1,4,8,13,30,59.7
"All","PCV-D3",2014,3,"(1, 8)",6.8,"(10.26)","(-25, 106)",-3,0,1,1,3,8,12,27,54
"All","PCV-D3",2015,4,"(2, 8)",7,"(10.65)","(-27, 131)",-3,0,1,2,4,8,13,26,54
"All","PCV-D3",2016,4,"(1, 9)",7.1,"(12.7)","(-47, 128)",-26,-1,1,1,4,9,14,28,57
"All","PCV-D3",2017,3,"(1, 8)",6.3,"(11.41)","(-35, 108)",-25,-1,1,1,3,8,13,27,54
"All","PCV-D3",2018,3,"(1, 7)",5,"(10.34)","(-26, 113)",-21,-4,0,1,3,7,11,22,48
"All","PCV-D3",2019,2,"(0, 5)",0.9,"(14.06)","(-29, 124)",-22,-21,-18,0,2,5,8,22,49.5
"All","PCV-D3",2020,2,"(0, 5)",1.6,"(11.87)","(-33, 93)",-22,-21,-9,0,2,5,9,20,44
"All","PCV-D3",2021,2,"(1, 6)",5.3,"(8.52)","(-12, 50)",-3,0,0,1,2,6,12,26,39
"All","PCV-D3",2022,NA,"(NA, NA)",NA,"(NA)","(NA, NA)",NA,NA,NA,NA,NA,NA,NA,NA,NA
"All","RV-D1",2006,NA,"(NA, NA)",NA,"(NA)","(NA, NA)",NA,NA,NA,NA,NA,NA,NA,NA,NA
"All","RV-D1",2007,12,"(2, 25)",19,"(28.98)","(-2, 148)",-2,-1.8,0,2,12,25,31.4,69.6,132.6
"All","RV-D1",2008,3,"(0, 15)",15.1,"(28.04)","(-10, 211)",-3.4,-2,0,0,3,15,43,64,141.5
"All","RV-D1",2009,1,"(0, 4)",7.9,"(18.99)","(-11, 203)",-4,-2,-1,0,1,4,11,46,82.9
"All","RV-D1",2010,1,"(0, 4)",5.8,"(14.69)","(-11, 161)",-3,-2,-1,0,1,4,7,45,61
"All","RV-D1",2011,2,"(0, 5)",8.1,"(16.91)","(-10, 133)",-2,-2,-1,0,2,5,14,47,69
"All","RV-D1",2012,2,"(0, 4)",4.7,"(11.52)","(-11, 105)",-8,-2,-1,0,2,4,7,42,51
"All","RV-D1",2013,1,"(0, 3)",3.2,"(8.09)","(-10, 116)",-3,-1,0,0,1,3,5,12,52
"All","RV-D1",2014,1,"(0, 3)",3.3,"(8.23)","(-9, 140)",-4,-1,0,0,1,3,5,12,49
"All","RV-D1",2015,1,"(0, 2)",2.3,"(8.69)","(-13, 137)",-5,-4,-3,0,1,2,4,14,49
"All","RV-D1",2016,1,"(-1, 3)",3.3,"(10.61)","(-12, 112)",-5,-4,-3,-1,1,3,6,20,53
"All","RV-D1",2017,2,"(0, 4)",5.1,"(12.43)","(-9, 137)",-5,-1,0,0,2,4,7,32,61.5
"All","RV-D1",2018,2,"(1, 4)",4.6,"(9.81)","(-9, 123)",-4,-1,0,1,2,4,7,19,54
"All","RV-D1",2019,2,"(1, 4)",3.9,"(8.2)","(-8, 116)",-4,-1,0,1,2,4,6,15,48
"All","RV-D1",2020,1,"(0, 3)",2.8,"(6)","(-8, 55)",-4,-1,0,0,1,3,5,12,33
"All","RV-D1",2021,0,"(0, 1)",0.9,"(2.75)","(-6, 34)",-4,0,0,0,0,1,2,4,13
"All","RV-D1",2022,NA,"(NA, NA)",NA,"(NA)","(NA, NA)",NA,NA,NA,NA,NA,NA,NA,NA,NA
"All","RV-D2",2006,NA,"(NA, NA)",NA,"(NA)","(NA, NA)",NA,NA,NA,NA,NA,NA,NA,NA,NA
"All","RV-D2",2007,11,"(2, 25)",20.8,"(36.46)","(-1, 197)",-1,-1,1,2,11,25,27,55.5,167.9
"All","RV-D2",2008,2,"(1, 8)",7.6,"(16.06)","(-8, 193)",-2,-0.9,0,1,2,8,12.7,35.9,76.9
"All","RV-D2",2009,2,"(1, 5)",4.4,"(9.52)","(-12, 119)",-3,-1,0,1,2,5,7,15,53.7
"All","RV-D2",2010,2,"(1, 5)",3.7,"(7.03)","(-14, 129)",-2,-1,0,1,2,5,7,13,36.6
"All","RV-D2",2011,2,"(1, 5)",4.3,"(7.97)","(-8, 158)",-2,-1,0,1,2,5,8,14,37.6
"All","RV-D2",2012,3,"(1, 5)",4.4,"(7.76)","(-6, 108)",-2,-1,0,1,3,5,8,15,43.4
"All","RV-D2",2013,3,"(1, 6)",5.3,"(9.9)","(-10, 113)",-3,-1,0,1,3,6,9,19,55
"All","RV-D2",2014,2,"(1, 5)",4.8,"(9)","(-10, 111)",-3,0,0,1,2,5,8,17,52.6
"All","RV-D2",2015,2,"(0, 4)",3.9,"(9.67)","(-10, 120)",-4,-3,-1,0,2,4,7,19,53
"All","RV-D2",2016,2,"(0, 5)",5.3,"(12.42)","(-14, 115)",-5,-3,-1,0,2,5,9,26,60
"All","RV-D2",2017,3,"(1, 6)",6.7,"(13.68)","(-12, 137)",-4,-1,1,1,3,6,10,28,71
"All","RV-D2",2018,3,"(1, 7)",6.1,"(10.46)","(-12, 138)",-3,0,1,1,3,7,10,22,59
"All","RV-D2",2019,3,"(1, 6)",5.6,"(9.01)","(-12, 110)",-3,0,1,1,3,6,10,21,52
"All","RV-D2",2020,2,"(1, 5)",4.4,"(7.5)","(-10, 81)",-3,0,0,1,2,5,8,18,39
"All","RV-D2",2021,1,"(0, 2)",1.8,"(3.83)","(-6, 34)",-2.9,0,0,0,1,2,3,8,18.9
"All","RV-D2",2022,NA,"(NA, NA)",NA,"(NA)","(NA, NA)",NA,NA,NA,NA,NA,NA,NA,NA,NA
"All","RV-D3",2006,NA,"(NA, NA)",NA,"(NA)","(NA, NA)",NA,NA,NA,NA,NA,NA,NA,NA,NA
"All","RV-D3",2007,NA,"(NA, NA)",NA,"(NA)","(NA, NA)",NA,NA,NA,NA,NA,NA,NA,NA,NA
"All","RV-D3",2008,NA,"(NA, NA)",NA,"(NA)","(NA, NA)",NA,NA,NA,NA,NA,NA,NA,NA,NA
"All","RV-D3",2009,NA,"(NA, NA)",NA,"(NA)","(NA, NA)",NA,NA,NA,NA,NA,NA,NA,NA,NA
"All","RV-D3",2010,NA,"(NA, NA)",NA,"(NA)","(NA, NA)",NA,NA,NA,NA,NA,NA,NA,NA,NA
"All","RV-D3",2011,NA,"(NA, NA)",NA,"(NA)","(NA, NA)",NA,NA,NA,NA,NA,NA,NA,NA,NA
"All","RV-D3",2012,NA,"(NA, NA)",NA,"(NA)","(NA, NA)",NA,NA,NA,NA,NA,NA,NA,NA,NA
"All","RV-D3",2013,NA,"(NA, NA)",NA,"(NA)","(NA, NA)",NA,NA,NA,NA,NA,NA,NA,NA,NA
"All","RV-D3",2014,0,"(-2, 6)",5.1,"(13.82)","(-6, 56)",-6,-4.6,-3.8,-2,0,6,10,37.6,52.6
"All","RV-D3",2015,0,"(-2, 4)",3.8,"(11.53)","(-10, 120)",-8,-4,-2,-2,0,4,10,24,52.4
"All","RV-D3",2016,2,"(-2, 7)",5.4,"(12.08)","(-20, 112)",-6,-4,-2,-2,2,7,12,28.1,56
"All","RV-D3",2017,5,"(2, 10)",9.1,"(13.97)","(-14, 132)",-3,0,2,2,5,10,15,32,75
"All","RV-D3",2018,5,"(2, 11)",8.7,"(11.52)","(-16, 123)",-3,0,2,2,5,11,15,30,58
"All","RV-D3",2019,5,"(2, 10)",8.4,"(10.06)","(-15, 125)",-2,0,2,2,5,10,16,28,52
"All","RV-D3",2020,5,"(2, 10)",7.6,"(7.93)","(-13, 54)",-1,1,2,2,5,10,14,24,36
"All","RV-D3",2021,NA,"(NA, NA)",NA,"(NA)","(NA, NA)",NA,NA,NA,NA,NA,NA,NA,NA,NA
"All","RV-D3",2022,NA,"(NA, NA)",NA,"(NA)","(NA, NA)",NA,NA,NA,NA,NA,NA,NA,NA,NA
